DCx,X,Z,K,Theta,q
13628,7394,-1.298000,0.000381894,49.28693945,2.79623264
13633,7389,-1.298000,0.000374798,4.286495529,2.514917122
13638,7384,-1.298000,0.000372652,13.04048073,0.068649402
13643,7379,-1.298000,0.000373585,127.0225578,2.896820506
13648,7374,-1.298000,0.000376549,289.3082107,1.193737845
13653,7369,-1.298000,0.000382306,156.8144606,1.545686634
13658,7364,-1.298000,0.000382546,51.9069464,2.194965479
13663,7359,-1.298000,0.000377809,112.2967375,1.659691853
13668,7354,-1.298000,0.000374224,45.54517995,2.949727264
13673,7349,-1.298000,0.000373935,302.2937998,1.603060511
13678,7344,-1.298000,0.000373971,160.6308549,1.923933216
13683,7339,-1.298000,0.000374512,35.51870703,1.009876374
13688,7334,-1.298000,0.000375255,339.2400835,2.947001561
13693,7329,-1.298000,0.000376369,346.5447486,2.658093756
13698,7324,-1.298000,0.000376844,99.03908624,0.32012888
13703,7319,-1.298000,0.000376587,303.9592745,1.860956457
13708,7314,-1.298000,0.000376944,316.5038721,2.613374012
13713,7309,-1.298000,0.00037693,225.0018017,1.766484551
13718,7304,-1.298000,0.000375214,166.1874222,2.296770289
13723,7299,-1.298000,0.000375488,249.3843803,2.243363293
13728,7294,-1.298000,0.000375936,113.0971287,0.37875398
13733,7289,-1.298000,0.000376227,185.7453228,1.910219768
13738,7284,-1.298000,0.000376752,124.2446541,2.710702235
13743,7279,-1.298000,0.000377005,200.1339514,1.001267829
13748,7274,-1.298000,0.000377571,256.747742,1.472664009
13753,7269,-1.298000,0.000378055,129.8851435,0.6761518
13758,7264,-1.298000,0.000379535,60.91878627,2.292033995
13763,7259,-1.298000,0.000377389,234.0795769,1.214375555
13768,7254,-1.298000,0.000377772,121.5920998,2.880324098
13773,7249,-1.298000,0.000378673,188.2397689,1.837183575
13778,7244,-1.298000,0.000374829,224.2203289,1.060750415
13783,7239,-1.298000,0.00037068,244.5994753,0.625388689
13788,7234,-1.298000,0.00036798,332.3449471,0.230146095
13793,7229,-1.298000,0.000367556,31.21866217,1.755873226
13798,7224,-1.298000,0.000367435,184.1907752,0.791278561
13803,7219,-1.298000,0.000367623,214.8235363,1.751151847
13808,7214,-1.298000,0.000369365,266.213667,0.110719432
13813,7209,-1.298000,0.000371095,62.7433063,2.689542715
13818,7204,-1.298000,0.000369693,198.9770011,0.525812929
13823,7199,-1.298000,0.000370138,249.3397124,2.162819538
13828,7194,-1.298000,0.000371611,8.438397816,0.355796528
13833,7189,-1.298000,0.000371522,253.7758526,1.430372189
13838,7184,-1.298000,0.000371917,135.9181377,2.228090016
13843,7179,-1.298000,0.000374905,344.9589824,1.600652692
13848,7174,-1.298000,0.000379151,217.6658641,1.905312679
13853,7169,-1.298000,0.000378954,151.3002081,2.872209178
13858,7164,-1.298000,0.00038195,130.684819,0.729107025
13863,7159,-1.298000,0.000386482,13.4361434,1.886515788
13868,7154,-1.298000,0.000386573,62.78861266,2.238443743
13873,7149,-1.298000,0.000386199,144.8647058,2.557584857
13878,7144,-1.298000,0.000386294,86.38085823,2.012571588
13883,7139,-1.298000,0.000385771,45.50051926,2.906329214
13888,7134,-1.298000,0.000385643,154.4954515,0.008596957
13893,7129,-1.298000,0.000383817,355.8487704,0.239892621
13898,7124,-1.298000,0.000382041,197.1295838,1.703114878
13903,7119,-1.298000,0.000379591,182.6071371,1.012215937
13908,7114,-1.298000,0.000378643,108.172346,1.8210002
13913,7109,-1.298000,0.000376636,204.7610795,0.373301551
13918,7104,-1.298000,0.000374341,112.2971995,1.744843059
13923,7099,-1.298000,0.000376515,15.68890565,2.604010782
13928,7094,-1.298000,0.000378089,171.153278,0.3920986
13933,7089,-1.298000,0.000377759,253.0783074,1.091113023
13938,7084,-1.298000,0.000377896,254.7104454,0.267169585
13943,7079,-1.298000,0.000376926,210.4790013,0.548210696
13948,7074,-1.298000,0.000374406,139.1098828,1.838105754
13953,7069,-1.298000,0.000373977,16.53802202,2.779804844
13958,7064,-1.298000,0.000373257,209.2306201,2.214622622
13963,7059,-1.298000,0.000372128,100.1562877,0.01574012
13968,7054,-1.298000,0.000370795,110.7224489,1.360399431
13973,7049,-1.298000,0.000369379,185.255109,1.65877602
13978,7044,-1.298000,0.000369238,123.6298091,1.081944998
13983,7039,-1.298000,0.000368392,283.9164467,0.075214583
13988,7034,-1.298000,0.000368502,275.9091713,2.016349372
13993,7029,-1.298000,0.000367334,93.6502581,2.032088874
13998,7024,-1.298000,0.000367672,131.2547377,1.135425005
14003,7019,-1.298000,0.000368537,97.52236512,1.303327017
14008,7014,-1.298000,0.000366764,176.7412,1.598846873
14013,7009,-1.298000,0.000365818,163.7494531,0.155783664
14018,7004,-1.298000,0.000365156,329.4600904,0.694240526
14023,6999,-1.298000,0.000363756,284.3628213,1.278216624
14028,6994,-1.298000,0.00036414,227.3889897,0.42834876
14033,6989,-1.298000,0.000362687,174.0185706,2.96437377
14038,6984,-1.298000,0.000362771,108.7512938,2.544272103
14043,6979,-1.298000,0.000367983,323.745054,2.784211503
14048,6974,-1.298000,0.000371609,238.9561212,2.61740405
14053,6969,-1.298000,0.000373098,258.0108907,1.183813213
14058,6964,-1.298000,0.000375552,74.04286082,1.131044387
14063,6959,-1.298000,0.000377317,296.8361329,0.07721808
14068,6954,-1.298000,0.00037804,246.8113981,2.324233244
14073,6949,-1.298000,0.000378273,262.2522283,1.056584058
14078,6944,-1.298000,0.000378163,268.6223635,0.594192319
14083,6939,-1.298000,0.000378005,191.4639662,2.068128271
14088,6934,-1.298000,0.000377495,14.78609394,0.636129652
14093,6929,-1.298000,0.000377468,167.1164227,0.33446943
14098,6924,-1.298000,0.000378189,249.1432152,2.827408694
14103,6919,-1.298000,0.000378967,287.3488735,2.565492392
14108,6914,-1.298000,0.000376734,166.0466687,2.588335928
14113,6909,-1.298000,0.00037789,29.40525397,0.377623399
14118,6904,-1.298000,0.000381248,245.1397032,0.688473413
14123,6899,-1.298000,0.000380888,295.7776295,2.533172361
14128,6894,-1.298000,0.000381088,339.7561403,2.420476006
14133,6889,-1.298000,0.000381742,40.34992291,0.829421294
14138,6884,-1.298000,0.000382067,335.6430803,0.933713268
14143,6879,-1.298000,0.000381259,262.7899124,1.141811337
14148,6874,-1.298000,0.000379208,109.6734559,1.255429894
14153,6869,-1.298000,0.00037691,193.6561732,0.197797789
14158,6864,-1.298000,0.000374102,247.9138159,2.841448139
14163,6859,-1.298000,0.000372822,137.2322972,2.370770631
14168,6854,-1.298000,0.000372273,268.7036225,1.956428096
14173,6849,-1.298000,0.00037205,339.5642258,2.925841135
14178,6844,-1.298000,0.000372052,314.1604317,0.392234095
14183,6839,-1.298000,0.000373033,358.6472641,1.547508079
14188,6834,-1.298000,0.000376254,82.67800926,1.595466693
14193,6829,-1.298000,0.000377781,53.14236569,0.395607491
14198,6824,-1.298000,0.000378241,139.6534372,1.93239804
14203,6819,-1.298000,0.000382649,27.41495505,1.221922187
14208,6814,-1.298000,0.000385245,184.6746685,2.075164273
14213,6809,-1.298000,0.000384795,26.91845259,2.085805706
14218,6804,-1.298000,0.000385466,326.9595594,0.905280175
14223,6799,-1.298000,0.000386473,181.1743772,2.49623778
14228,6794,-1.298000,0.000386022,51.83549788,2.311374414
14233,6789,-1.298000,0.000385298,204.7665523,2.960604925
14238,6784,-1.298000,0.000386445,34.82883412,1.836524673
14243,6779,-1.298000,0.000386907,284.7734789,1.096913884
14248,6774,-1.298000,0.000385576,113.6994332,0.45221849
14253,6769,-1.298000,0.000385073,103.6874462,2.92710107
14258,6764,-1.298000,0.000384397,136.0686165,2.118790912
14263,6759,-1.298000,0.000382991,128.9666474,2.29975696
14268,6754,-1.298000,0.000381116,234.9848174,0.532086131
14273,6749,-1.298000,0.000379293,144.0506777,0.721555
14278,6744,-1.298000,0.000377998,181.4117907,2.71346498
14283,6739,-1.298000,0.000375221,334.180872,2.201395143
14288,6734,-1.298000,0.000373445,153.8889246,2.624022922
14293,6729,-1.298000,0.000373368,150.6221801,0.803204269
14298,6724,-1.298000,0.000370355,180.3426322,2.555474176
14303,6719,-1.298000,0.000365502,314.2395823,2.485015066
14308,6714,-1.298000,0.000361952,335.242156,2.638648626
14313,6709,-1.298000,0.000357891,164.5173611,0.161253466
14318,6704,-1.298000,0.000353262,233.5355844,0.753091238
14323,6699,-1.298000,0.000349094,277.526616,2.561309512
14328,6694,-1.298000,0.000345122,125.799102,2.85882701
14333,6689,-1.298000,0.000341627,228.1718103,0.394764591
14338,6684,-1.298000,0.000338593,60.58512889,0.902636528
14343,6679,-1.298000,0.000336247,97.99358377,0.155727824
14348,6674,-1.298000,0.000334862,79.00302579,1.639324839
14353,6669,-1.298000,0.000334236,149.1403687,1.310085479
14358,6664,-1.298000,0.000334224,101.9758172,0.590313016
14363,6659,-1.298000,0.000335126,162.5908941,0.613909352
14368,6654,-1.298000,0.000336228,269.1256138,0.270449755
14373,6649,-1.298000,0.000337542,82.07960647,0.013562805
14378,6644,-1.298000,0.000339602,23.77443689,0.561377917
14383,6639,-1.298000,0.000342403,25.0896938,1.954050232
14388,6634,-1.298000,0.000344226,86.57061238,1.787172324
14393,6629,-1.298000,0.000345689,291.9303975,2.826864041
14398,6624,-1.298000,0.000346909,335.2768258,1.920608588
14403,6619,-1.298000,0.000347899,124.5241193,1.347525121
14408,6614,-1.298000,0.000348751,153.4356723,1.130469301
14413,6609,-1.298000,0.000350189,176.9899282,0.026370237
14418,6604,-1.298000,0.000351436,313.9008717,0.650057903
14423,6599,-1.298000,0.000351849,244.1426442,1.329576965
14428,6594,-1.298000,0.00035262,178.7087503,1.018104723
14433,6589,-1.298000,0.000353841,310.7143674,0.420421911
14438,6584,-1.298000,0.000355678,173.482546,0.265233439
14443,6579,-1.298000,0.000358168,17.89336425,0.011193351
14448,6574,-1.298000,0.000361221,212.4681297,2.39299606
14453,6569,-1.298000,0.000364536,179.3108438,0.880989051
14458,6564,-1.298000,0.00036782,337.7919927,2.13405707
14463,6559,-1.298000,0.000370909,1.921259454,1.330491723
14468,6554,-1.298000,0.000373331,346.6974759,0.888267101
14473,6549,-1.298000,0.000374255,298.1152885,0.786186684
14478,6544,-1.298000,0.000372983,271.7786608,0.825725731
14483,6539,-1.298000,0.000369574,270.6397954,0.221103942
14488,6534,-1.298000,0.000365142,64.78772767,2.376576748
14493,6529,-1.298000,0.000360413,110.9217517,0.901274373
14498,6524,-1.298000,0.000356825,337.1883271,0.15100973
14503,6519,-1.298000,0.000354372,99.21599282,1.008274651
14508,6514,-1.298000,0.000353298,308.5625898,2.587092253
14513,6509,-1.298000,0.00035325,176.5527289,0.455583669
14518,6504,-1.298000,0.000353315,47.66567231,0.928637313
14523,6499,-1.298000,0.000352522,219.1776138,1.592613447
14528,6494,-1.298000,0.000351222,260.517549,1.61796852
14533,6489,-1.298000,0.000349447,209.0517862,2.383493514
14538,6484,-1.298000,0.000347191,239.4329659,0.182303055
14543,6479,-1.298000,0.000344612,311.6372463,2.528048172
14548,6474,-1.298000,0.000342077,179.1484717,2.793117991
14553,6469,-1.298000,0.000339369,104.4732961,2.27777761
14558,6464,-1.298000,0.00033641,359.3198715,0.355066791
14563,6459,-1.298000,0.000333185,178.086503,0.377892685
14568,6454,-1.298000,0.000331069,299.5961813,0.900004804
14573,6449,-1.298000,0.000330226,265.7696985,1.13006389
14578,6444,-1.298000,0.000332042,182.4070032,1.96865264
14583,6439,-1.298000,0.000333041,348.8244563,2.540051208
14588,6434,-1.298000,0.000337016,20.12441343,2.33552569
14593,6429,-1.298000,0.000343934,38.29168413,2.096490225
14598,6424,-1.298000,0.000348445,267.4327457,1.436186699
14603,6419,-1.298000,0.000353186,33.2771086,1.176545063
14608,6414,-1.298000,0.000356678,227.5715526,1.647562813
14613,6409,-1.298000,0.00035735,173.1469442,1.78508417
14618,6404,-1.298000,0.000357391,174.134916,0.178862734
14623,6399,-1.298000,0.00035689,152.1235423,2.757631081
14628,6394,-1.298000,0.000355998,209.7218994,1.447742577
14633,6389,-1.298000,0.000354902,269.8872997,0.220750357
14638,6384,-1.298000,0.000353877,38.07472626,1.028415681
14643,6379,-1.298000,0.000353022,170.2435187,1.622147445
14648,6374,-1.298000,0.000352287,39.26121719,1.815264138
14653,6369,-1.298000,0.000352106,48.05848174,2.330353579
14658,6364,-1.298000,0.000351478,121.770874,1.984446315
14663,6359,-1.298000,0.000351571,32.70670658,1.967140493
14668,6354,-1.298000,0.000352111,328.4616851,1.733460153
14673,6349,-1.298000,0.000352901,237.8161884,0.862337489
14678,6344,-1.298000,0.000353768,210.2427017,2.331959405
14683,6339,-1.298000,0.000354282,55.59737069,1.564932353
14688,6334,-1.298000,0.000355088,211.9962124,1.411812955
14693,6329,-1.298000,0.000356389,226.5519349,0.370808166
14698,6324,-1.298000,0.000357879,101.1412774,2.525558113
14703,6319,-1.298000,0.000359435,56.09961353,0.4660549
14708,6314,-1.298000,0.000360896,188.4263226,2.299918738
14713,6309,-1.298000,0.000362634,93.35221612,0.144052672
14718,6304,-1.298000,0.000360857,28.66061609,2.290770494
14723,6299,-1.298000,0.00036106,16.40938608,1.051524469
14728,6294,-1.298000,0.000361573,26.83257056,1.379643319
14733,6289,-1.298000,0.000356566,172.8265158,0.145606723
14738,6284,-1.298000,0.000354843,193.9263542,0.879911484
14743,6279,-1.298000,0.000355179,310.4351391,2.236039163
14748,6274,-1.298000,0.000352611,105.3046378,2.778085849
14753,6269,-1.298000,0.000349663,1.482544465,2.257953586
14758,6264,-1.298000,0.000350302,195.8844543,0.435639804
14763,6259,-1.298000,0.0003512,222.7304026,1.040950265
14768,6254,-1.298000,0.000351185,134.116374,2.681251333
14773,6249,-1.298000,0.000351563,168.0645301,0.425309349
14778,6244,-1.298000,0.000351688,294.4279582,2.553564995
14783,6239,-1.298000,0.000351632,29.95372756,1.432603539
14788,6234,-1.298000,0.00035143,24.22328098,2.778000634
14793,6229,-1.298000,0.000350861,293.5634123,1.624228321
14798,6224,-1.298000,0.000350119,90.39146481,1.584301994
14803,6219,-1.298000,0.000349503,83.46770977,2.526226735
14808,6214,-1.298000,0.000348725,133.0928107,0.538937211
14813,6209,-1.298000,0.00034781,4.303085616,0.828507437
14818,6204,-1.298000,0.000346881,139.0689124,0.468925592
14823,6199,-1.298000,0.000345812,291.2927335,2.352326208
14828,6194,-1.298000,0.00034465,280.0464118,1.840758734
14833,6189,-1.298000,0.000343441,140.5235394,1.893159399
14838,6184,-1.298000,0.000342515,298.4122091,2.193908837
14843,6179,-1.298000,0.000342009,173.047409,0.355073502
14848,6174,-1.298000,0.000341663,85.46865226,2.921929132
14853,6169,-1.298000,0.000341476,278.0410852,0.373401848
14858,6164,-1.298000,0.000340834,151.4608964,2.705138931
14863,6159,-1.298000,0.00033894,9.943031247,0.237620782
14868,6154,-1.298000,0.000336423,131.2006117,2.622328212
14873,6149,-1.298000,0.000334625,155.8863598,1.814580566
14878,6144,-1.298000,0.000335006,176.8771435,2.542650788
14883,6139,-1.298000,0.000334556,103.1699194,2.145534207
14888,6134,-1.298000,0.00033611,170.6078808,2.879653426
14893,6129,-1.298000,0.000343384,161.4917614,0.580868219
14898,6124,-1.298000,0.000349609,344.3641209,0.225432016
14903,6119,-1.298000,0.000353348,212.170577,0.252396983
14908,6114,-1.298000,0.00035515,176.8598926,2.883178416
14913,6109,-1.298000,0.000354625,80.07139669,2.895724013
14918,6104,-1.298000,0.000350873,233.0031672,2.796845827
14923,6099,-1.298000,0.000345169,122.7185851,2.06072052
14928,6094,-1.298000,0.000339957,246.563223,0.414879741
1483,19536,-4.022000,0.00036424,324.0116096,1.943249234
1488,19531,-4.022000,0.000363972,115.3214765,1.222477521
1493,19526,-4.022000,0.000363537,108.2793759,2.11050844
1498,19521,-4.022000,0.000363644,33.90218749,0.67412666
1503,19516,-4.022000,0.000365567,73.28198865,2.986799484
1508,19511,-4.022000,0.00036574,349.2550198,0.30415554
1513,19506,-4.022000,0.000366034,231.6153944,2.454336993
1518,19501,-4.022000,0.000375114,147.4555361,2.057523354
1523,19496,-4.022000,0.000382131,81.50285737,1.185509661
1528,19491,-4.022000,0.000384797,223.0281451,2.674205303
1533,19486,-4.022000,0.000385029,308.9101312,1.146788605
1538,19481,-4.022000,0.00038505,323.3009377,1.337958886
1543,19476,-4.022000,0.000384887,216.629388,2.617155231
1548,19471,-4.022000,0.000383691,238.8932901,2.655088122
1553,19466,-4.022000,0.000382527,160.2737559,0.623363746
1558,19461,-4.022000,0.000382075,52.31299038,2.387527869
1563,19456,-4.022000,0.00038183,208.5729777,2.074289901
1568,19451,-4.022000,0.000381384,356.9155559,1.860528808
1573,19446,-4.022000,0.000380128,130.6243552,1.214152089
1578,19441,-4.022000,0.000378749,188.6583393,0.438183136
1583,19436,-4.022000,0.000378364,126.5305535,0.139493096
1588,19431,-4.022000,0.000378344,4.87724003,0.737048749
1593,19426,-4.022000,0.000379026,155.8027381,0.518937264
1598,19421,-4.022000,0.000381892,89.21674731,0.780415801
1603,19416,-4.022000,0.000385084,237.8082028,2.870020447
1608,19411,-4.022000,0.000387253,143.6061444,1.826773597
1613,19406,-4.022000,0.000388513,328.7863727,1.825676394
1618,19401,-4.022000,0.000389011,148.4189581,0.751738158
1623,19396,-4.022000,0.000389291,150.9637441,2.355003909
1628,19391,-4.022000,0.000389479,52.93821471,0.033855064
1633,19386,-4.022000,0.000389642,179.8090531,0.370420466
1638,19381,-4.022000,0.000389926,138.8459605,1.930790814
1643,19376,-4.022000,0.000390122,108.7779925,2.704475304
1648,19371,-4.022000,0.000390146,279.9346632,1.155800849
1653,19366,-4.022000,0.000389875,44.87804914,2.301947673
1658,19361,-4.022000,0.000389057,193.9129198,2.664388775
1663,19356,-4.022000,0.000387122,306.6386274,0.227896573
1668,19351,-4.022000,0.000385906,133.4322962,1.057845239
1673,19346,-4.022000,0.000385425,126.8550665,2.891988156
1678,19341,-4.022000,0.00038523,347.4658967,1.682204675
1683,19336,-4.022000,0.000385044,111.8028844,2.548665886
1688,19331,-4.022000,0.000384837,80.63216231,2.555343189
1693,19326,-4.022000,0.000384572,338.0385169,2.171627698
1698,19321,-4.022000,0.000384936,238.4577516,2.837802464
1703,19316,-4.022000,0.000382566,146.102909,2.09005872
1708,19311,-4.022000,0.000377916,145.7335195,0.201633565
1713,19306,-4.022000,0.00037718,176.2465895,0.870171912
1718,19301,-4.022000,0.000373681,119.5321521,0.591555814
1723,19296,-4.022000,0.000371169,345.7964481,0.472142019
1728,19291,-4.022000,0.000370961,315.689605,0.88833841
1733,19286,-4.022000,0.000372457,181.5013909,0.772433398
1738,19281,-4.022000,0.000373037,38.59336946,0.64904471
1743,19276,-4.022000,0.000374327,204.6119147,1.578077833
